ward_id,ward_name,forecast_date,temperature_max_c,temperature_min_c,temperature_mean_c,humidity_mean_pct,humidity_max_pct,wind_mean_mps,solar_max_wm2,heat_index_max_c,wbgt_max_c,wbgt_mean_c,utci_max_c,thermal_hazard_score,danger_hours,extreme_hours,night_temperature_min_c,peak_risk_time_ist,population_estimate_2020,population_density_per_sq_km,exposure_score,danger_day,consecutive_danger_days,heat_duration_score,mortality_risk_index,risk_level,alert_code,map_color,recommended_action,sms_alert_required,open_cooling_centres,shift_outdoor_work_hours,hospital_surge_alert,model_version,risk_interpretation,vulnerability_data_status
1,NARELA,2026-08-28,33.7,27.3,30.3,76.0,92,2.12,764.0,40.03,30.3,28.31,40.84,67.62,11,0,27.3,2026-08-28T11:00,107464,5301.18,25.21,True,1,33.33,53.0,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
184,PUSHP VIHAR,2026-08-31,34.4,26.5,30.2,69.75,86,1.81,838.0,40.05,30.94,27.61,42.86,73.15,11,0,26.5,2026-08-31T13:00,41598,22890.0,27.8,True,4,100.0,62.59,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
184,PUSHP VIHAR,2026-09-01,33.7,26.8,29.51,74.25,93,1.35,782.0,39.09,30.35,27.44,41.78,68.62,7,0,26.8,2026-09-01T13:00,41598,22890.0,27.8,True,5,100.0,58.71,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
185,TUGHLAKABAD EXTN,2026-08-28,34.0,26.1,30.09,73.96,94,2.48,790.0,39.81,30.44,27.91,41.77,69.4,10,0,26.1,2026-08-28T13:00,51415,18646.86,25.55,True,1,33.33,54.44,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
185,TUGHLAKABAD EXTN,2026-08-29,33.9,26.3,29.99,72.33,82,2.27,834.0,40.44,30.93,27.69,42.74,73.15,11,0,26.3,2026-08-29T13:00,51415,18646.86,25.55,True,2,66.67,59.82,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
185,TUGHLAKABAD EXTN,2026-08-30,34.1,26.7,30.25,70.92,80,2.13,806.0,40.82,30.99,27.79,42.58,73.32,11,0,26.7,2026-08-30T13:00,51415,18646.86,25.55,True,3,100.0,62.4,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
185,TUGHLAKABAD EXTN,2026-08-31,34.4,26.5,30.2,69.75,86,1.81,838.0,40.05,30.94,27.61,42.86,73.15,11,0,26.5,2026-08-31T13:00,51415,18646.86,25.55,True,4,100.0,62.26,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
185,TUGHLAKABAD EXTN,2026-09-01,33.7,26.8,29.51,74.25,93,1.35,782.0,39.09,30.35,27.44,41.78,68.62,7,0,26.8,2026-09-01T13:00,51415,18646.86,25.55,True,5,100.0,58.4,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
186,SANGAM VIHAR WEST,2026-08-28,34.0,26.1,30.09,73.96,94,2.48,790.0,39.81,30.44,27.91,41.77,69.4,10,0,26.1,2026-08-28T13:00,44344,15859.23,20.46,True,1,33.33,53.73,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
186,SANGAM VIHAR WEST,2026-08-29,33.9,26.3,29.99,72.33,82,2.27,834.0,40.44,30.93,27.69,42.74,73.15,11,0,26.3,2026-08-29T13:00,44344,15859.23,20.46,True,2,66.67,59.07,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
186,SANGAM VIHAR WEST,2026-08-30,34.1,26.7,30.25,70.92,80,2.13,806.0,40.82,30.99,27.79,42.58,73.32,11,0,26.7,2026-08-30T13:00,44344,15859.23,20.46,True,3,100.0,61.66,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
186,SANGAM VIHAR WEST,2026-08-31,34.4,26.5,30.2,69.75,86,1.81,838.0,40.05,30.94,27.61,42.86,73.15,11,0,26.5,2026-08-31T13:00,44344,15859.23,20.46,True,4,100.0,61.52,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
186,SANGAM VIHAR WEST,2026-09-01,33.7,26.8,29.51,74.25,93,1.35,782.0,39.09,30.35,27.44,41.78,68.62,7,0,26.8,2026-09-01T13:00,44344,15859.23,20.46,True,5,100.0,57.71,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
187,SANGAM VIHAR CENTRAL,2026-08-28,34.0,26.1,30.09,73.96,94,2.48,790.0,39.81,30.44,27.91,41.77,69.4,10,0,26.1,2026-08-28T13:00,21586,12681.98,10.71,True,1,33.33,52.38,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
187,SANGAM VIHAR CENTRAL,2026-08-29,33.9,26.3,29.99,72.33,82,2.27,834.0,40.44,30.93,27.69,42.74,73.15,11,0,26.3,2026-08-29T13:00,21586,12681.98,10.71,True,2,66.67,57.65,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
187,SANGAM VIHAR CENTRAL,2026-08-30,34.1,26.7,30.25,70.92,80,2.13,806.0,40.82,30.99,27.79,42.58,73.32,11,0,26.7,2026-08-30T13:00,21586,12681.98,10.71,True,3,100.0,60.23,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
187,SANGAM VIHAR CENTRAL,2026-08-31,34.4,26.5,30.2,69.75,86,1.81,838.0,40.05,30.94,27.61,42.86,73.15,11,0,26.5,2026-08-31T13:00,21586,12681.98,10.71,True,4,100.0,60.09,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
187,SANGAM VIHAR CENTRAL,2026-09-01,33.7,26.8,29.51,74.25,93,1.35,782.0,39.09,30.35,27.44,41.78,68.62,7,0,26.8,2026-09-01T13:00,21586,12681.98,10.71,True,5,100.0,56.37,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
188,SANGAM VIHAR EAST,2026-08-28,34.3,26.6,30.4,74.08,92,2.3,787.0,40.18,30.67,28.21,42.19,71.21,12,0,26.6,2026-08-28T13:00,52114,11849.75,17.93,True,1,33.33,54.78,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
188,SANGAM VIHAR EAST,2026-08-29,34.6,26.8,30.54,70.29,84,2.22,823.0,40.89,31.06,27.97,43.23,74.41,13,1,26.8,2026-08-29T13:00,52114,11849.75,17.93,True,2,66.67,59.72,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
188,SANGAM VIHAR EAST,2026-08-30,34.9,27.3,30.98,67.29,81,2.0,786.0,41.23,31.04,28.06,42.79,73.69,13,1,27.3,2026-08-30T14:00,52114,11849.75,17.93,True,3,100.0,61.59,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
188,SANGAM VIHAR EAST,2026-08-31,35.6,27.1,30.93,65.67,87,1.65,837.0,41.3,31.28,27.82,43.27,75.54,9,2,27.1,2026-08-31T14:00,52114,11849.75,17.93,True,4,100.0,63.14,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
188,SANGAM VIHAR EAST,2026-09-01,32.8,26.9,29.46,79.54,96,1.08,735.0,39.91,30.35,27.95,41.1,67.99,9,0,26.9,2026-09-01T13:00,52114,11849.75,17.93,True,5,100.0,56.83,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
189,CHIRAG DELHI,2026-08-28,34.0,26.1,30.09,73.96,94,2.48,790.0,39.81,30.44,27.91,41.77,69.4,10,0,26.1,2026-08-28T13:00,50408,21840.55,28.95,True,1,33.33,54.91,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
189,CHIRAG DELHI,2026-08-29,33.9,26.3,29.99,72.33,82,2.27,834.0,40.44,30.93,27.69,42.74,73.15,11,0,26.3,2026-08-29T13:00,50408,21840.55,28.95,True,2,66.67,60.32,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
189,CHIRAG DELHI,2026-08-30,34.1,26.7,30.25,70.92,80,2.13,806.0,40.82,30.99,27.79,42.58,73.32,11,0,26.7,2026-08-30T13:00,50408,21840.55,28.95,True,3,100.0,62.9,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
189,CHIRAG DELHI,2026-08-31,34.4,26.5,30.2,69.75,86,1.81,838.0,40.05,30.94,27.61,42.86,73.15,11,0,26.5,2026-08-31T13:00,50408,21840.55,28.95,True,4,100.0,62.76,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
189,CHIRAG DELHI,2026-09-01,33.7,26.8,29.51,74.25,93,1.35,782.0,39.09,30.35,27.44,41.78,68.62,7,0,26.8,2026-09-01T13:00,50408,21840.55,28.95,True,5,100.0,58.87,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
19,BHALSWA,2026-08-28,34.4,27.3,30.79,72.83,91,1.92,767.0,40.05,30.37,28.43,41.63,68.98,13,0,27.3,2026-08-28T13:00,108217,30269.64,54.09,True,1,33.33,58.05,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
19,BHALSWA,2026-08-29,34.7,26.8,30.92,68.12,79,2.03,846.0,41.14,31.17,28.12,43.44,75.22,14,1,26.8,2026-08-29T13:00,108217,30269.64,54.09,True,2,66.67,65.81,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
19,BHALSWA,2026-08-30,35.2,27.4,31.52,64.38,76,1.74,795.0,41.73,31.29,28.25,42.99,75.39,15,2,27.4,2026-08-30T14:00,108217,30269.64,54.09,True,3,100.0,68.47,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
